"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-0104","2025-07-21T18:29:10Z","Hi there, can you send a new FA on Zenith Bio Labs GL? Need financing options for General Liability w/ Trident Commercial effective 2025-08-28 kindly. Totals: premium 112371, taxes 6098, carrier fee 268, broker fee 350 (total 119087). Client ok with 30% down (35726) and 8 pays, MEP 10%. Please add draft schedule + amort table if you can. thx, David Nguyen Attachment noted: LossRuns_0104_1.pdf","Quote finance please - GL Zenith","david.nguyen@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0071","LossRuns_0104_1.pdf"
"msg-0105","2025-07-23T07:26:06Z","Hey, quick follow-up on Bright Shore Marine BOP. Need the binder with finance stamp. Effective 2025-09-19 with Southport Re. Can you drop it in reply? thx, Jordan Parks","Doc follow-up - BOP Bright","jordan.parks@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0071","Corrections_0105_1.docx;Schedule_0105_2.xlsx"
"msg-0106","2025-07-23T17:19:02Z","Good morning, can you send a new FA on Monarch Retail Holdings BOP? Need financing options for BOP w/ Granite Harbor effective 2026-01-03 need this to bind. Totals: premium 190269, taxes 13785, carrier fee 350, broker fee 200 (total 204604). Client ok with 18% down (36828) and 9 pays, MEP 20%. Drop amort table when ready, we are lining up bind order. Grateful, Andrew Lang","Need FA asap - BOP Monarch","andrew.lang@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","service@ridgebrokers.com","thread-0072","MEP_Addendum_0106_1.pdf;CA_Schedule_0106_2.docx"
"msg-0107","2025-07-23T17:35:44Z","Hi PF team, can you send a new FA on Pioneer Transit GL? Need financing options for General Liability w/ Linden Excess effective 2026-02-18 ASAP. Totals: premium 112469, taxes 8471, carrier fee 146, broker fee 250 (total 121336). Client ok with 25% down (30334) and 10 pays, MEP 25%. Please add draft schedule + amort table if you can. Thanks, Sophie Miller Attachment noted: InstallmentPlan_0107_1.docx","Funding request - GL Pioneer","sophie.miller@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0073","InstallmentPlan_0107_1.docx"
"msg-0108","2025-07-23T17:40:00Z","Good morning, can you rework the PFA for Copperline Foods (BOP)? New totals now 57425 w/ premium 55000 + taxes 1912 + fees 313 + broker fee 200. Down stays 15% (8613) unless you see better option. Client lowered down to 15% so financed amt shifts. Need corrected FA + new signature blocks pls. Regards, Elena Garcia","Amendment for finance terms - BOP Copperline","elena.garcia@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com","thread-0074","RT_Calc_0108_1.pdf;Finance_Agreement_0108_2.docx"
"msg-0109","2025-07-23T23:10:46Z","Good afternoon, need renewal finance for Coastal Research Partners BOP Beacon Lloyds effective 2026-02-21. Expiring FA had 9 pays at 15% down, can you mirror unless rates changed? New figures: 126715 prem, 7172 tax, 70 policy fee, broker fee 300 -> total 134257 with MEP 10%. Fine if tomorrow am, just let me know. Best, Elena Garcia","Need renewal quote - BOP Coastal","elena.garcia@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0075","RT_Calc_0109_1.docx"
"msg-0110","2025-07-24T00:01:21Z","Hey, need RT calc for Zenith Bio Labs BOP. Original financed amount 86654 w/ 15% down. Carrier applied RT on audit credit, should be 6,480 back. Please email me corrected ledger soon. Grateful, Celine Ford","Cancellation finance - BOP Zenith","celine.ford@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com","thread-0076","MEP_Addendum_0110_1.xlsx"
"msg-0111","2025-07-24T03:08:53Z","Hey, need  renewal finance for Everett Logistics GL Beacon Lloyds effective 2025-12-14. Expiring FA had 11 pays at 25% down, can you mirror unless rates changed? New figures: 54730 prem, 1645 tax, 120 policy fee, broker fee 250 -> total 56745 with MEP 30%. Fine if tomorrow am, just let me know. Regards, Elena Garcia Attachment noted: RT_Calc_0111_1.docx","Renewal PFA - GL Everett","elena.garcia@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0077","RT_Calc_0111_1.docx"
"msg-0112","2025-07-24T14:22:42Z","Good afternoon, can you send a new FA on Forge Industrial WC? Need financing options for Workers Comp w/ NorthStar Casualty effective 2026-01-21 pls. Totals: premium 105577, taxes 6978, carrier fee 299, broker fee 150 (total 113004). Client ok with 30% down (33901) and 8 pays, MEP 15%. Please add draft schedule + amort table if you can. Regards, Keisha Brown Attachment noted: DownPaymentReceipt_0112_1.docx","Finance terms needed - WC Forge","keisha.brown@ridgebrokers.com","quotes@premfinco.com","teamlead@ridgebrokers.com","thread-0078","DownPaymentReceipt_0112_1.docx"
"msg-0113","2025-07-24T14:50:04Z","Hello, need renewal finance for Silver Thread Textiles PROP Granite Harbor effective 2026-01-02. Expiring FA had 10 pays at 18% down, can you mirror unless rates changed? New figures: 20678 prem, 1118 tax, 358 policy fee, broker fee 300 -> total 22454 with MEP 10%. Fine if tomorrow am, just let me know. Best, Jordan Parks","Reup finance terms - PROP Silver","jordan.parks@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-0079","Invoice_0113_1.docx"
"msg-0114","2025-07-24T23:26:36Z","Good morning, can you rework the PFA for Urban Frame Architects (BOP)? New totals now 77274 w/ premium 73285 + taxes 3502 + fees 137 + broker fee 350. Down stays 20% (15454) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Grateful, Raj Kumar Attachment noted: Audit_0114_1.docx","Amendment for finance terms - BOP Urban","raj.kumar@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0079","Audit_0114_1.docx"
"msg-0115","2025-07-25T02:33:25Z","Good morning, can you send a new FA on Metro Parcel Systems BOP? Need financing options for BOP w/ Beacon Lloyds effective 2025-10-18 when you can. Totals: premium 53098, taxes 4122, carrier fee 184, broker fee 150 (total 57554). Client ok with 15% down (8633) and 8 pays, MEP 15%. Please add draft schedule + amort table if you can. Much appreciated, Maria Santos","Need PFA on this placement - BOP Metro","maria.santos@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0080","LossRuns_0115_1.docx"
"msg-0116","2025-07-25T03:01:36Z","Hey, need renewal finance for Monarch Retail Holdings PROP Southport Re effective 2025-09-20. Expiring FA had 8 pays at 20% down, can you mirror unless rates changed? New figures: 136713 prem, 7659 tax, 168 policy fee, broker fee 350 -> total 144890 with MEP 30%. Need docs today if possible so we can bind before 5pm. Much appreciated, Andrew Lang","Reup finance terms - PROP Monarch","andrew.lang@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com","thread-0080","Corrections_0116_1.xlsx;MEP_Addendum_0116_2.xlsx"
"msg-0117","2025-07-25T06:25:57Z","Hello, can you send a new FA on Golden Basin Farms GL? Need financing options for General Liability w/ NorthStar Casualty effective 2025-09-09 before noon. Totals: premium 81533, taxes 6097, carrier fee 89, broker fee 150 (total 87869). Client ok with 30% down (26360) and 9 pays, MEP 20%. Please add draft schedule + amort table if you can. Thanks, Jordan Parks","Finance terms needed - GL Golden","jordan.parks@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com","thread-0080","LossRuns_0117_1.pdf;Invoice_0117_2.docx"
"msg-0118","2025-07-25T09:20:39Z","Hey, can you send a new FA on Silver Thread Textiles E&S? Need financing options for E&S Package w/ Beacon Lloyds effective 2025-09-24 ASAP. Totals: premium 254173, taxes 16388, carrier fee 325, broker fee 150 (total 271036). Client ok with 20% down (54207) & 11 pays, MEP 20%. Please add draft schedule + amort table if you can. Grateful, Jordan Parks","Request new FA - E&S Silver","jordan.parks@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0081","GL_Quote_0118_1.pdf"
"msg-0119","2025-07-26T06:01:37Z","Hey, need renewal finance for Copperline Foods WC RiverPeak effective 2025-11-29. Expiring FA had 11 pays at 20% down, can you mirror unless rates changed? New figures: 208044 prem, 6413 tax, 136 policy fee, broker fee 150 -> total 214743 with MEP 20%. Fine if tomorrow am, just let me know. Regards, Ella Roberts","Need renewal quote - WC Copperline","ella.roberts@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0082","Corrections_0119_1.pdf"
"msg-0120","2025-07-26T19:22:54Z","Hello, can you send a new FA on Urban Frame Architects WC? Need financing options for Workers Comp w/ RiverPeak effective 2026-02-15 kindly. Totals: premium 254061, taxes 19079, carrier fee 362, broker fee 150 (total 273652). Client ok with 20% down (54730) and 11 pays, MEP 25%. Drop amort table when ready, we are lining up bind order. Much appreciated, Keisha Brown Attachment noted: DownPaymentReceipt_0120_1.pdf","Funding request - WC Urban","keisha.brown@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","service@ridgebrokers.com","thread-0083","DownPaymentReceipt_0120_1.pdf"
"msg-0121","2025-07-26T20:42:05Z","Hey, can you rework the PFA for Summit Storage (BOP)? New totals now 46504 w/ premium 44955 + taxes 1267 + fees 82 + broker fee 200. Down stays 25% (11626) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. thx, Maria Santos thx","Need revised finance - BOP Summit","maria.santos@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com","thread-0083","GL_Quote_0121_1.pdf;DownPaymentReceipt_0121_2.pdf"
"msg-0122","2025-07-26T21:28:11Z","Hey, Need clarity on how you handle audits mid-term. This is for Bright Shore Marine GL, eff 2026-02-02. Ping me or just reply here. Much appreciated, Andrew Lang thx","Finance process question - GL Bright","andrew.lang@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com","thread-0084","Schedule_0122_1.docx"
"msg-0123","2025-07-27T14:39:06Z","Good afternoon, need  RT calc for Metro Parcel Systems BOP. Original financed amount 29364 w/ 25% down. MEP waived so full RT due, pls confirm. Send revised schedule + statement when ready. Grateful, Jordan Parks thx","Return premium question - BOP Metro","jordan.parks@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0084","DownPaymentReceipt_0123_1.pdf"
"msg-0124","2025-07-27T15:26:45Z","Good afternoon, can you rework the PFA for Blue Spruce Hospitality (GL)? New totals now 162795 w/ premium 154394 + taxes 7765 + fees 286 + broker fee 350. Down stays 18% (29303) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Best, Keisha Brown","Rework PFA - GL Blue","keisha.brown@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0084","CA_Schedule_0124_1.pdf;Invoice_0124_2.xlsx"
"msg-0125","2025-07-28T00:12:01Z","Hi there, can you send a new FA on Atlas Fabrication PROP? Need financing options for Property w/ NorthStar Casualty effective 2025-10-10 need this to bind. Totals: premium 227859, taxes 17534, carrier fee 131, broker fee 350 (total 245874). Client ok with 20% down (49174) & 8 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. thx, Celine Ford","Request new FA - PROP Atlas","celine.ford@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com","thread-0085","Worksheet_0125_1.pdf"
"msg-0126","2025-07-28T02:47:39Z","Hi there, can you send a new FA on Prairie Medical Group GL? Need financing options for General Liability w/ Urban Axis effective 2026-02-14 before noon. Totals: premium 101629, taxes 3210, carrier fee 205, broker fee 200 (total 105244). Client ok with 30% down (31573) and 8 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. Much appreciated, Oscar Vasquez thx Attachment noted: Finance_Agreement_0126_1.xlsx","Funding request - GL Prairie","oscar.vasquez@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0086","Finance_Agreement_0126_1.xlsx"
"msg-0127","2025-07-28T12:03:55Z","Hi there, can you send a new FA on Canyon Outfitters CA? Need financing options for Commercial Auto w/ Ironcrest Specialty effective 2025-08-31 please. Totals: premium 24219, taxes 1016, carrier fee 148, broker fee 350 (total 25733). Client ok with 30% down (7719) and 10 pays, MEP 10%. Please add draft schedule + amort table if you can. thx, Ella Roberts","Funding request - CA Canyon","ella.roberts@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0087","Commission_Statement_0127_1.pdf"
"msg-0128","2025-07-28T14:42:39Z","Good morning, quick follow-up on Blue Spruce Hospitality BOP. Looking for amort schedule that shows fees itemized. Effective 2025-10-18 with NorthStar Casualty. Please upload via portal if easier. Grateful, Elena Garcia","Need signed PFA - BOP Blue","elena.garcia@ridgebrokers.com","renewals@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com","thread-0087","Commission_Statement_0128_1.pdf;Audit_0128_2.xlsx"
"msg-0129","2025-07-28T21:00:29Z","Good afternoon, need renewal finance for Northwind Studio BOP Ironcrest Specialty effective 2026-03-08. Expiring FA had 11 pays at 30% down, can you mirror unless rates changed? New figures: 271830 prem, 15846 tax, 331 policy fee, broker fee 250 -> total 288257 with MEP 10%. Fine if tomorrow am, just let me know. Much appreciated, David Nguyen","Renewal funding - BOP Northwind","david.nguyen@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0088","Binder_0129_1.xlsx"
"msg-0130","2025-07-29T22:04:29Z","Good morning, can you send a new FA on Monarch Retail Holdings WC? Need financing options for Workers Comp w/ Southport Re effective 2025-09-28 pls. Totals: premium 31273, taxes 1179, carrier fee 161, broker fee 200 (total 32813). Client ok with 30% down (9843) and 9 pays, MEP 10%. Please add draft schedule + amort table if you can. Grateful, Ella Roberts","Finance terms needed - WC Monarch","ella.roberts@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com","thread-0089","Binder_0130_1.pdf;DownPaymentReceipt_0130_2.xlsx"
"msg-0131","2025-07-29T23:18:12Z","Hello, can you send a new FA on Golden Basin Farms GL? Need financing options for General Liability w/ RiverPeak effective 2025-12-08 when you can. Totals: premium 52475, taxes 2614, carrier fee 330, broker fee 300 (total 55719). Client ok with 18% down (10029) and 10 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. Thanks, Oscar Vasquez Attachment noted: Finance_Agreement_0131_1.xlsx","Quote finance please - GL Golden","oscar.vasquez@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com","thread-0090","Finance_Agreement_0131_1.xlsx"
"msg-0132","2025-07-31T02:28:46Z","Hi PF team, can you rework the PFA for Harborview Construction (BOP)? New totals now 247183 w/ premium 240512 + taxes 6052 + fees 269 + broker fee 350. Down stays 18% (44492) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Grateful, Emilia Ryan","Adjustment on PFA - BOP Harborview","emilia.ryan@ridgebrokers.com","quotes@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com","thread-0090","MEP_Addendum_0132_1.xlsx"
"msg-0133","2025-07-31T04:16:46Z","Hi there, need RT calc for Everett Logistics CA. Original financed amount 166193 w/ 30% down. Need confirmation RT posted before we refund insured. Send revised schedule + statement when ready. thx, Li Chen Attachment noted: Binder_0133_1.pdf","Need RT calc - CA Everett","li.chen@ridgebrokers.com","desk@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-0090","Binder_0133_1.pdf;Commission_Statement_0133_2.pdf"
"msg-0134","2025-07-31T09:35:20Z","Hi there, need renewal finance for Pioneer Transit CA NorthStar Casualty effective 2026-01-05. Expiring FA had 11 pays at 15% down, can you mirror unless rates changed? New figures: 128248 prem, 8082 tax, 55 policy fee, broker fee 150 -> total 136535 with MEP 20%. Fine if tomorrow am, just let me know. thx, Li Chen Attachment noted: Binder_0134_1.pdf","Renewal FA request - CA Pioneer","li.chen@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com","thread-0091","Binder_0134_1.pdf"
"msg-0135","2025-07-31T16:57:43Z","Hello, need renewal finance for Prairie Medical Group PROP Sable Mutual effective 2026-01-16. Expiring FA had 8 pays at 25% down, can you mirror unless rates changed? New figures: 77665 prem, 1810 tax, 332 policy fee, broker fee 150 -> total 79957 with MEP 15%. Fine if tomorrow am, just let me know. Much appreciated, Jordan Parks","Need renewal quote - PROP Prairie","jordan.parks@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0091","LossRuns_0135_1.pdf"
"msg-0136","2025-08-01T15:18:39Z","Hey, need renewal finance for Metro Parcel Systems BOP Linden Excess effective 2025-12-07. Expiring FA had 10 pays at 15% down, can you mirror unless rates changed? New figures: 21907 prem, 860 tax, 109 policy fee, broker fee 350 -> total 23226 with MEP 20%. Fine if tomorrow am, just let me know. thx, Andrew Lang Attachment noted: GL_Quote_0136_1.xlsx","Need renewal quote - BOP Metro","andrew.lang@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0092","GL_Quote_0136_1.xlsx;Schedule_0136_2.pdf"
"msg-0137","2025-08-02T01:58:11Z","Hello, need RT calc for Pioneer Transit PROP. Original financed amount 57929 w/ 15% down. Need confirmation RT posted before we refund insured. Please email me corrected ledger soon. Regards, Jordan Parks Attachment noted: CA_Schedule_0137_1.docx","Cancellation finance - PROP Pioneer","jordan.parks@ridgebrokers.com","quotes@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0093","CA_Schedule_0137_1.docx"
"msg-0138","2025-08-02T05:45:00Z","Hi PF team, can you send a new FA on Silver Thread Textiles WC? Need financing options for Workers Comp w/ Linden Excess effective 2025-09-16 ASAP. Totals: premium 138756, taxes 4224, carrier fee 87, broker fee 250 (total 143317). Client ok with 20% down (28663) and 9 pays, MEP 20%. Please add draft schedule + amort table if you can. Regards, Keisha Brown Attachment noted: Finance_Agreement_0138_1.docx","Need PFA on this placement - WC Silver","keisha.brown@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0093","Finance_Agreement_0138_1.docx"
"msg-0139","2025-08-02T08:22:47Z","Hello, can you send a new FA on Forge Industrial PROP? Need financing options for Property w/ Sable Mutual effective 2025-12-06 please. Totals: premium 133615, taxes 8696, carrier fee 117, broker fee 300 (total 142728). Client ok with 15% down (21409) and 11 pays, MEP 20%. Drop amort table when ready, we are lining up bind order. Grateful, Elena Garcia","Finance terms needed - PROP Forge","elena.garcia@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-0093","LossRuns_0139_1.docx"
"msg-0140","2025-08-02T12:22:00Z","Good afternoon, can you send a new FA on Everett Logistics BOP? Need financing options for BOP w/ Ironcrest Specialty effective 2025-11-28 please. Totals: premium 154148, taxes 5628, carrier fee 284, broker fee 350 (total 160410). Client ok with 25% down (40102) and 8 pays, MEP 10%. Drop amort table when ready, we are lining up bind order. Best, Ella Roberts","Quote finance please - BOP Everett","ella.roberts@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com;accounting@ridgebrokers.com","thread-0094","Audit_0140_1.xlsx;Worksheet_0140_2.xlsx"
"msg-0141","2025-08-02T15:15:10Z","Good morning, need renewal finance for Urban Frame Architects WC Sable Mutual effective 2025-10-16. Expiring FA had 10 pays at 25% down, can you mirror unless rates changed? New figures: 182540 prem, 12594 tax, 370 policy fee, broker fee 250 -> total 195754 with MEP 20%. Fine if tomorrow am, just let me know. Regards, Sophie Miller Attachment noted: GL_Quote_0141_1.pdf","Need renewal quote - WC Urban","sophie.miller@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-0095","GL_Quote_0141_1.pdf;DownPaymentReceipt_0141_2.docx"
"msg-0142","2025-08-02T16:12:18Z","Hi PF team, need  RT calc for Bright Shore Marine WC. Original financed amount 50879 w/ 25% down. Carrier applied RT on audit credit, should be 6,480 back. Please email me corrected ledger soon. Regards, Elena Garcia Attachment noted: Binder_0142_1.docx","RT / cancellation - WC Bright","elena.garcia@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com","thread-0095","Binder_0142_1.docx"
"msg-0143","2025-08-02T18:49:33Z","Good afternoon, can you rework the PFA for Zenith Bio Labs (WC)? New totals now 202490 w/ premium 194005 + taxes 7919 + fees 316 + broker fee 250. Down stays 25% (50622) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Thanks, Jordan Parks","Amendment for finance terms - WC Zenith","jordan.parks@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0095","InstallmentPlan_0143_1.docx"
"msg-0144","2025-08-03T08:34:50Z","Hi PF team, can you send a new FA on Monarch Retail Holdings GL? Need financing options for General Liability w/ Trident Commercial effective 2026-01-31 today if possible. Totals: premium 280262, taxes 5932, carrier fee 376, broker fee 150 (total 286720). Client ok with 18% down (51609) and 8 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. Best, Celine Ford","Quote finance please - GL Monarch","celine.ford@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","service@ridgebrokers.com","thread-0096","Corrections_0144_1.docx"
"msg-0145","2025-08-03T08:36:40Z","Good afternoon, can you send a new FA on Harborview Construction CA? Need financing options for Commercial Auto w/ Southport Re effective 2025-09-14 need this to bind. Totals: premium 103174, taxes 5246, carrier fee 249, broker fee 250 (total 108919). Client ok with 15% down (16337) and 9 pays, MEP 25%. Please add draft schedule + amort table if you can. Grateful, Oscar Vasquez Attachment noted: LossRuns_0145_1.pdf","Need FA asap - CA Harborview","oscar.vasquez@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0097","LossRuns_0145_1.pdf;Endorsement_0145_2.docx"
"msg-0146","2025-08-03T08:39:18Z","Hi PF team, can you rework the PFA for Monarch Retail Holdings (CA)? New totals now 291552 w/ premium 270735 + taxes 20177 + fees 340 + broker fee 300. Down stays 20% (58310) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Best, Celine Ford Attachment noted: Invoice_0146_1.docx","Amendment for finance terms - CA Monarch","celine.ford@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0098","Invoice_0146_1.docx;DownPaymentReceipt_0146_2.pdf"
"msg-0147","2025-08-03T16:25:30Z","Hi PF team, can you send a new FA on Urban Frame Architects PROP? Need financing options for Property w/ Trident Commercial effective 2025-12-16 when you can. Totals: premium 174671, taxes 5275, carrier fee 141, broker fee 250 (total 180337). Client ok with 20% down (36067) and 8 pays, MEP 30%. Drop amort table when ready, we are lining up bind order. Best, Keisha Brown","Quote finance please - PROP Urban","keisha.brown@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com","thread-0098","LossRuns_0147_1.docx"
"msg-0148","2025-08-04T22:08:45Z","Hi PF team, can you send a new FA on Metro Parcel Systems GL? Need financing options for General Liability w/ RiverPeak effective 2025-12-08 before noon. Totals: premium 98259, taxes 2495, carrier fee 187, broker fee 150 (total 101091). Client ok with 20% down (20218) and 10 pays, MEP 30%. Drop amort table when ready, we are lining up bind order. Thanks, Emilia Ryan","Quote finance please - GL Metro","emilia.ryan@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0098","Binder_0148_1.xlsx;Finance_Agreement_0148_2.xlsx"
"msg-0149","2025-08-05T06:25:07Z","Hello, can you send a new FA on Atlas Fabrication CA? Need financing options for Commercial Auto w/ Linden Excess effective 2025-10-19 please. Totals: premium 143007, taxes 7026, carrier fee 120, broker fee 150 (total 150303). Client ok with 18% down (27054) & 9 pays, MEP 25%. Please add draft schedule + amort table if you can. Best, Maria Santos","Request new FA - CA Atlas","maria.santos@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0099","Corrections_0149_1.xlsx"
"msg-0150","2025-08-05T08:00:52Z","Hey, need  renewal finance for Bright Shore Marine WC Granite Harbor effective 2025-11-18. Expiring FA had 9 pays at 20% down, can you mirror unless rates changed? New figures: 260407 prem, 17520 tax, 95 policy fee, broker fee 200 -> total 278222 with MEP 15%. Need docs today if possible so we can bind before 5pm. Regards, Raj Kumar Attachment noted: Binder_0150_1.docx","Need renewal quote - WC Bright","raj.kumar@ridgebrokers.com","ops@premfinco.com","service@ridgebrokers.com","thread-0100","Binder_0150_1.docx"
"msg-0151","2025-08-05T08:33:39Z","Good morning, need renewal finance for Blue Spruce Hospitality BOP Southport Re effective 2025-09-08. Expiring FA had 8 pays at 15% down, can you mirror unless rates changed? New figures: 145577 prem, 5571 tax, 126 policy fee, broker fee 250 -> total 151524 with MEP 15%. Need docs today if possible so we can bind before 5pm. Grateful, Keisha Brown","Reup finance terms - BOP Blue","keisha.brown@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com","thread-0101","DownPaymentReceipt_0151_1.docx"
"msg-0152","2025-08-05T18:46:44Z","Good morning, can you send a new FA on Prairie Medical Group PROP? Need financing options for Property w/ Linden Excess effective 2025-09-12 need  this to bind. Totals: premium 126482, taxes 6334, carrier fee 189, broker fee 250 (total 133255). Client ok with 15% down (19988) & 10 pays, MEP 30%. Please add draft schedule + amort table if you can. Grateful, Jordan Parks Attachment noted: LossRuns_0152_1.xlsx","Finance terms needed - PROP Prairie","jordan.parks@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0102","LossRuns_0152_1.xlsx"
"msg-0153","2025-08-06T05:39:53Z","Hello, need renewal finance for Copperline Foods GL Southport Re effective 2025-11-22. Expiring FA had 10 pays at 15% down, can you mirror unless rates changed? New figures: 36435 prem, 2744 tax, 355 policy fee, broker fee 300 -> total 39834 with MEP 30%. Fine if tomorrow am, just let me know. Regards, Maria Santos","Renewal FA request - GL Copperline","maria.santos@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0103","CA_Schedule_0153_1.xlsx;RT_Calc_0153_2.xlsx"
"msg-0154","2025-08-06T08:41:11Z","Hi PF team, need renewal finance for Pioneer Transit WC Beacon Lloyds effective 2025-12-18. Expiring FA had 9 pays at 30% down, can you mirror unless rates changed? New figures: 131819 prem, 4200 tax, 222 policy fee, broker fee 300 -> total 136541 with MEP 20%. Need docs today if possible so we can bind before 5pm. Regards, Emilia Ryan Attachment noted: Commission_Statement_0154_1.xlsx","Reup finance terms - WC Pioneer","emilia.ryan@ridgebrokers.com","quotes@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0103","Commission_Statement_0154_1.xlsx"
"msg-0155","2025-08-06T16:57:19Z","Good afternoon, need renewal finance for Monarch Retail Holdings E&S Sable Mutual effective 2025-09-03. Expiring FA had 8 pays at 30% down, can you mirror unless rates changed? New figures: 169362 prem, 12205 tax, 205 policy fee, broker fee 250 -> total 182022 with MEP 30%. Fine if tomorrow am, just let me know. Much appreciated, Raj Kumar thx","Renewal funding - E&S Monarch","raj.kumar@ridgebrokers.com","ops@premfinco.com","accounting@ridgebrokers.com","thread-0103","RT_Calc_0155_1.xlsx"
